ImageName,Score,True label
19494_right.jpeg, 0.2023,0
19518_left.jpeg, 0.1086,0
19518_right.jpeg, 0.1086,0
19542_left.jpeg, 0.1052,0
19542_right.jpeg, 0.1052,0
19549_left.jpeg, 0.1598,0
19549_right.jpeg, 0.1598,0
19580_left.jpeg, 0.1768,0
19580_right.jpeg, 0.1768,0
19589_left.jpeg, 0.1131,0
19589_right.jpeg, 0.1131,0
19598_left.jpeg, 0.1335,0
19598_right.jpeg, 0.1335,0
195_left.jpeg, 0.1620,1
195_right.jpeg, 0.1620,1
19604_left.jpeg, 0.9950,1
19604_right.jpeg, 0.9950,1
19609_left.jpeg, 0.1084,0
19609_right.jpeg, 0.1084,0
19624_left.jpeg, 0.2050,0
19624_right.jpeg, 0.2050,0
19627_left.jpeg, 0.2588,0
19627_right.jpeg, 0.2588,0
19638_left.jpeg, 0.3782,0
19638_right.jpeg, 0.3782,0
19641_left.jpeg, 0.1484,0
19641_right.jpeg, 0.1484,0
19644_left.jpeg, 0.1828,0
19644_right.jpeg, 0.1828,0
19699_left.jpeg, 0.1516,0
19699_right.jpeg, 0.1516,0
19711_left.jpeg, 0.4968,0
19711_right.jpeg, 0.4968,0
19713_left.jpeg, 0.1140,0
19713_right.jpeg, 0.1140,0
19721_left.jpeg, 0.9594,1
19721_right.jpeg, 0.9594,0
19736_left.jpeg, 0.1803,0
19736_right.jpeg, 0.1803,0
19770_left.jpeg, 0.8859,1
19770_right.jpeg, 0.8859,0
19773_left.jpeg, 0.0895,0
19773_right.jpeg, 0.0895,0
19800_left.jpeg, 0.2168,0
19800_right.jpeg, 0.2168,0
19812_left.jpeg, 0.1484,0
19812_right.jpeg, 0.1484,0
19852_left.jpeg, 0.1954,0
19852_right.jpeg, 0.1954,0
19890_left.jpeg, 0.0952,0
19890_right.jpeg, 0.0952,0
19920_left.jpeg, 0.9930,1
19920_right.jpeg, 0.9930,1
19934_left.jpeg, 0.0933,0
19934_right.jpeg, 0.0933,0
19935_left.jpeg, 0.1050,0
19935_right.jpeg, 0.1050,0
19937_left.jpeg, 0.0865,0
19937_right.jpeg, 0.0865,0
19939_left.jpeg, 0.1739,0
19939_right.jpeg, 0.1739,0
19950_left.jpeg, 0.0797,0
19950_right.jpeg, 0.0797,0
19958_left.jpeg, 0.0903,0
19958_right.jpeg, 0.0903,0
19961_left.jpeg, 0.9955,1
19961_right.jpeg, 0.9955,1
199_left.jpeg, 0.3604,0
199_right.jpeg, 0.3604,0
2001_left.jpeg, 0.9941,1
2001_right.jpeg, 0.9941,1
20034_left.jpeg, 0.1910,0
20034_right.jpeg, 0.1910,0
20039_left.jpeg, 0.3805,1
20039_right.jpeg, 0.3805,0
20062_left.jpeg, 0.4692,1
20062_right.jpeg, 0.4692,1
20070_left.jpeg, 0.2383,0
20070_right.jpeg, 0.2383,0
20077_left.jpeg, 0.1053,0
20077_right.jpeg, 0.1053,0
20078_left.jpeg, 0.1309,0
20078_right.jpeg, 0.1309,0
20080_left.jpeg, 0.3726,0
20080_right.jpeg, 0.3726,0
20082_left.jpeg, 0.9227,1
20082_right.jpeg, 0.9227,1
20090_left.jpeg, 0.9894,1
20090_right.jpeg, 0.9894,1
20095_left.jpeg, 0.8984,1
20095_right.jpeg, 0.8984,1
20098_left.jpeg, 0.1105,0
20098_right.jpeg, 0.1105,0
2010_left.jpeg, 0.9877,1
2010_right.jpeg, 0.9877,1
20130_left.jpeg, 0.0772,0
20130_right.jpeg, 0.0772,0
20137_left.jpeg, 0.0967,0
20137_right.jpeg, 0.0967,0
20144_left.jpeg, 0.9799,1
20144_right.jpeg, 0.9799,1
20153_left.jpeg, 0.1446,0
20153_right.jpeg, 0.1446,0
2015_left.jpeg, 0.0934,0
2015_right.jpeg, 0.0934,0
20162_left.jpeg, 0.8259,0
20162_right.jpeg, 0.8259,0
20169_left.jpeg, 0.9794,1
20169_right.jpeg, 0.9794,1
20179_left.jpeg, 0.7483,1
20179_right.jpeg, 0.7483,0
20196_left.jpeg, 0.1424,0
20196_right.jpeg, 0.1424,0
20200_left.jpeg, 0.9124,0
20200_right.jpeg, 0.9124,1
20205_left.jpeg, 0.3205,0
20205_right.jpeg, 0.3205,0
20208_left.jpeg, 0.1142,0
20208_right.jpeg, 0.1142,0
20209_left.jpeg, 0.1468,0
20209_right.jpeg, 0.1468,0
20219_left.jpeg, 0.1889,0
20219_right.jpeg, 0.1889,0
20223_left.jpeg, 0.1451,0
20223_right.jpeg, 0.1451,0
20236_left.jpeg, 0.8507,0
20236_right.jpeg, 0.8507,1
20260_left.jpeg, 0.2266,1
20260_right.jpeg, 0.2266,1
20267_left.jpeg, 0.1541,0
20267_right.jpeg, 0.1541,0
20288_left.jpeg, 0.1956,0
20288_right.jpeg, 0.1956,0
20295_left.jpeg, 0.1137,0
20295_right.jpeg, 0.1137,0
20296_left.jpeg, 0.1175,0
20296_right.jpeg, 0.1175,0
20299_left.jpeg, 0.9350,1
20299_right.jpeg, 0.9350,1
20315_left.jpeg, 0.3014,1
20315_right.jpeg, 0.3014,0
20336_left.jpeg, 0.2139,0
20336_right.jpeg, 0.2139,0
20340_left.jpeg, 0.2193,0
20340_right.jpeg, 0.2193,0
2034_left.jpeg, 0.9716,1
2034_right.jpeg, 0.9716,1
20353_left.jpeg, 0.9855,1
20353_right.jpeg, 0.9855,1
20368_left.jpeg, 0.0946,0
20368_right.jpeg, 0.0946,0
20381_left.jpeg, 0.6375,0
20381_right.jpeg, 0.6375,0
20402_left.jpeg, 0.9931,1
20402_right.jpeg, 0.9931,1
20404_left.jpeg, 0.6841,1
20404_right.jpeg, 0.6841,1
20407_left.jpeg, 0.1406,0
20407_right.jpeg, 0.1406,0
2041_left.jpeg, 0.1357,0
2041_right.jpeg, 0.1357,0
20442_left.jpeg, 0.1364,0
20442_right.jpeg, 0.1364,0
20459_left.jpeg, 0.2600,0
20459_right.jpeg, 0.2600,0
20461_left.jpeg, 0.8381,0
20461_right.jpeg, 0.8381,0
20473_left.jpeg, 0.3545,0
20473_right.jpeg, 0.3545,1
20517_left.jpeg, 0.0850,0
20517_right.jpeg, 0.0850,0
20533_left.jpeg, 0.1360,0
20533_right.jpeg, 0.1360,0
20547_left.jpeg, 0.1580,0
20547_right.jpeg, 0.1580,0
20573_left.jpeg, 0.2553,0
20573_right.jpeg, 0.2553,0
20574_left.jpeg, 0.9939,1
20574_right.jpeg, 0.9939,1
20583_left.jpeg, 0.1283,0
20583_right.jpeg, 0.1283,0
20592_left.jpeg, 0.1212,0
20592_right.jpeg, 0.1212,0
20603_left.jpeg, 0.1247,0
20603_right.jpeg, 0.1247,0
20621_left.jpeg, 0.9847,1
20621_right.jpeg, 0.9847,1
2065_left.jpeg, 0.9947,1
2065_right.jpeg, 0.9947,1
20665_left.jpeg, 0.3502,0
20665_right.jpeg, 0.3502,0
20671_left.jpeg, 0.5951,1
20671_right.jpeg, 0.5951,1
20674_left.jpeg, 0.8981,1
20674_right.jpeg, 0.8981,1
20711_left.jpeg, 0.9501,1
20711_right.jpeg, 0.9501,0
2071_left.jpeg, 0.2433,0
2071_right.jpeg, 0.2433,0
20730_left.jpeg, 0.9684,0
20730_right.jpeg, 0.9684,0
20743_left.jpeg, 0.5868,0
20743_right.jpeg, 0.5868,0
20748_left.jpeg, 0.2311,0
20748_right.jpeg, 0.2311,0
20764_left.jpeg, 0.1014,0
20764_right.jpeg, 0.1014,0
20855_left.jpeg, 0.5556,1
20855_right.jpeg, 0.5556,1
2086_left.jpeg, 0.2351,0
2086_right.jpeg, 0.2351,0
20882_left.jpeg, 0.8579,1
20882_right.jpeg, 0.8579,1
20893_left.jpeg, 0.9420,1
20893_right.jpeg, 0.9420,1
20912_left.jpeg, 0.1254,0
20912_right.jpeg, 0.1254,0
20926_left.jpeg, 0.9815,1
20926_right.jpeg, 0.9815,1
20942_left.jpeg, 0.2096,0
20942_right.jpeg, 0.2096,0
20970_left.jpeg, 0.9849,1
20970_right.jpeg, 0.9849,1
20981_left.jpeg, 0.1598,0
20981_right.jpeg, 0.1598,0
20985_left.jpeg, 0.9872,1
20985_right.jpeg, 0.9872,1
20986_left.jpeg, 0.9892,1
20986_right.jpeg, 0.9892,1
20987_left.jpeg, 0.3932,0
20987_right.jpeg, 0.3932,0
20988_left.jpeg, 0.2434,0
20988_right.jpeg, 0.2434,0
20995_left.jpeg, 0.1499,0
20995_right.jpeg, 0.1499,0
21008_left.jpeg, 0.9588,1
21008_right.jpeg, 0.9588,1
21018_left.jpeg, 0.3438,0
21018_right.jpeg, 0.3438,0
21022_left.jpeg, 0.9950,1
21022_right.jpeg, 0.9950,1
21027_left.jpeg, 0.1239,0
21027_right.jpeg, 0.1239,0
21031_left.jpeg, 0.1312,0
21031_right.jpeg, 0.1312,0
21043_left.jpeg, 0.9819,1
21043_right.jpeg, 0.9819,0
21057_left.jpeg, 0.1547,0
21057_right.jpeg, 0.1547,0
21077_left.jpeg, 0.9781,1
21077_right.jpeg, 0.9781,1
21083_left.jpeg, 0.9768,1
21083_right.jpeg, 0.9768,1
21088_left.jpeg, 0.9838,1
21088_right.jpeg, 0.9838,1
2108_left.jpeg, 0.0931,0
2108_right.jpeg, 0.0931,0
210_left.jpeg, 0.1345,0
210_right.jpeg, 0.1345,0
21100_left.jpeg, 0.2902,0
21100_right.jpeg, 0.2902,0
21103_left.jpeg, 0.1859,0
21103_right.jpeg, 0.1859,0
21127_left.jpeg, 0.2397,0
21127_right.jpeg, 0.2397,0
21138_left.jpeg, 0.1263,0
21138_right.jpeg, 0.1263,0
21139_left.jpeg, 0.9951,1
21139_right.jpeg, 0.9951,1
2113_left.jpeg, 0.1489,0
2113_right.jpeg, 0.1489,0
21149_left.jpeg, 0.9550,1
21149_right.jpeg, 0.9550,1
21164_left.jpeg, 0.2602,1
21164_right.jpeg, 0.2602,1
21187_left.jpeg, 0.2287,0
21187_right.jpeg, 0.2287,0
21233_left.jpeg, 0.9921,1
21233_right.jpeg, 0.9921,1
21234_left.jpeg, 0.1284,0
21234_right.jpeg, 0.1284,0
21247_left.jpeg, 0.0570,0
21247_right.jpeg, 0.0570,0
2124_left.jpeg, 0.3840,0
2124_right.jpeg, 0.3840,0
21250_left.jpeg, 0.3453,1
21250_right.jpeg, 0.3453,1
2129_left.jpeg, 0.2133,1
2129_right.jpeg, 0.2133,1
21317_left.jpeg, 0.2049,0
21317_right.jpeg, 0.2049,0
21327_left.jpeg, 0.1174,0
21327_right.jpeg, 0.1174,0
21345_left.jpeg, 0.9018,1
21345_right.jpeg, 0.9018,1
21368_left.jpeg, 0.0945,0
21368_right.jpeg, 0.0945,0
21432_left.jpeg, 0.1997,0
21432_right.jpeg, 0.1997,0
21438_left.jpeg, 0.1358,0
21438_right.jpeg, 0.1358,0
2144_left.jpeg, 0.3006,0
2144_right.jpeg, 0.3006,0
21472_left.jpeg, 0.1333,0
21472_right.jpeg, 0.1333,0
21487_left.jpeg, 0.3460,1
21487_right.jpeg, 0.3460,0
2149_left.jpeg, 0.7864,0
2149_right.jpeg, 0.7864,0
21513_left.jpeg, 0.9303,1
21513_right.jpeg, 0.9303,1
21521_left.jpeg, 0.4403,0
21521_right.jpeg, 0.4403,0
21565_left.jpeg, 0.6103,0
21565_right.jpeg, 0.6103,0
21578_left.jpeg, 0.1587,0
21578_right.jpeg, 0.1587,0
21580_left.jpeg, 0.9957,1
21580_right.jpeg, 0.9957,1
21587_left.jpeg, 0.8150,0
21587_right.jpeg, 0.8150,0
21601_left.jpeg, 0.7907,0
21601_right.jpeg, 0.7907,0
21610_left.jpeg, 0.1016,0
21610_right.jpeg, 0.1016,0
21611_left.jpeg, 0.2622,0
21611_right.jpeg, 0.2622,0
21625_left.jpeg, 0.3094,0
21625_right.jpeg, 0.3094,0
21651_left.jpeg, 0.1148,0
21651_right.jpeg, 0.1148,0
21654_left.jpeg, 0.8935,1
21654_right.jpeg, 0.8935,1
21660_left.jpeg, 0.1749,0
21660_right.jpeg, 0.1749,0
21670_left.jpeg, 0.6860,0
21670_right.jpeg, 0.6860,0
2168_left.jpeg, 0.1719,1
2168_right.jpeg, 0.1719,0
21700_left.jpeg, 0.5547,1
21700_right.jpeg, 0.5547,1
21701_left.jpeg, 0.9000,0
21701_right.jpeg, 0.9000,0
21707_left.jpeg, 0.9909,1
21707_right.jpeg, 0.9909,1
2174_left.jpeg, 0.2232,0
2174_right.jpeg, 0.2232,0
21771_left.jpeg, 0.5108,0
21771_right.jpeg, 0.5108,0
21817_left.jpeg, 0.1443,0
21817_right.jpeg, 0.1443,0
21824_left.jpeg, 0.2160,1
21824_right.jpeg, 0.2160,1
21831_left.jpeg, 0.1083,0
21831_right.jpeg, 0.1083,0
21849_left.jpeg, 0.1183,0
21849_right.jpeg, 0.1183,0
21852_left.jpeg, 0.2463,1
21852_right.jpeg, 0.2463,1
21854_left.jpeg, 0.2375,0
21854_right.jpeg, 0.2375,0
2185_left.jpeg, 0.1419,0
2185_right.jpeg, 0.1419,0
21883_left.jpeg, 0.1149,0
21883_right.jpeg, 0.1149,0
21916_left.jpeg, 0.1085,0
21916_right.jpeg, 0.1085,0
21930_left.jpeg, 0.1696,0
21930_right.jpeg, 0.1696,0
21936_left.jpeg, 0.3225,0
21936_right.jpeg, 0.3225,0
21964_left.jpeg, 0.9940,1
21964_right.jpeg, 0.9940,1
21985_left.jpeg, 0.2279,0
21985_right.jpeg, 0.2279,0
21994_left.jpeg, 0.7491,1
21994_right.jpeg, 0.7491,1
219_left.jpeg, 0.1459,1
219_right.jpeg, 0.1459,0
22001_left.jpeg, 0.4785,0
22001_right.jpeg, 0.4785,0
22041_left.jpeg, 0.9791,1
22041_right.jpeg, 0.9791,0
22048_left.jpeg, 0.9576,1
22048_right.jpeg, 0.9576,1
22050_left.jpeg, 0.3998,0
22050_right.jpeg, 0.3998,0
22059_left.jpeg, 0.0865,0
22059_right.jpeg, 0.0865,0
22068_left.jpeg, 0.1942,0
22068_right.jpeg, 0.1942,0
22076_left.jpeg, 0.4321,0
22076_right.jpeg, 0.4321,0
22079_left.jpeg, 0.1254,0
22079_right.jpeg, 0.1254,0
22086_left.jpeg, 0.5213,0
22086_right.jpeg, 0.5213,0
22104_left.jpeg, 0.2001,0
22104_right.jpeg, 0.2001,0
22160_left.jpeg, 0.9932,1
22160_right.jpeg, 0.9932,1
22176_left.jpeg, 0.0795,0
22176_right.jpeg, 0.0795,0
2217_left.jpeg, 0.2263,0
2217_right.jpeg, 0.2263,0
2218_left.jpeg, 0.1107,0
2218_right.jpeg, 0.1107,0
22192_left.jpeg, 0.1062,0
22192_right.jpeg, 0.1062,0
22201_left.jpeg, 0.1181,0
22201_right.jpeg, 0.1181,0
22214_left.jpeg, 0.1178,0
22214_right.jpeg, 0.1178,0
22217_left.jpeg, 0.1964,0
22217_right.jpeg, 0.1964,0
22241_left.jpeg, 0.6592,0
22241_right.jpeg, 0.6592,0
22249_left.jpeg, 0.1761,0
22249_right.jpeg, 0.1761,0
22283_left.jpeg, 0.2323,0
22283_right.jpeg, 0.2323,0
22286_left.jpeg, 0.3921,0
22286_right.jpeg, 0.3921,0
22307_left.jpeg, 0.8284,1
22307_right.jpeg, 0.8284,1
2233_left.jpeg, 0.9348,1
2233_right.jpeg, 0.9348,1
22349_left.jpeg, 0.4257,1
22349_right.jpeg, 0.4257,1
22350_left.jpeg, 0.1408,0
22350_right.jpeg, 0.1408,0
2236_left.jpeg, 0.1140,0
2236_right.jpeg, 0.1140,0
22370_left.jpeg, 0.1275,0
22370_right.jpeg, 0.1275,0
22397_left.jpeg, 0.6065,1
22397_right.jpeg, 0.6065,0
22410_left.jpeg, 0.0780,0
22410_right.jpeg, 0.0780,0
22411_left.jpeg, 0.2593,0
22411_right.jpeg, 0.2593,0
22416_left.jpeg, 0.6034,0
22416_right.jpeg, 0.6034,0
22422_left.jpeg, 0.0988,0
22422_right.jpeg, 0.0988,0
22432_left.jpeg, 0.0898,0
22432_right.jpeg, 0.0898,0
22433_left.jpeg, 0.2039,0
22433_right.jpeg, 0.2039,0
2246_left.jpeg, 0.2203,0
2246_right.jpeg, 0.2203,0
22474_left.jpeg, 0.1975,0
22474_right.jpeg, 0.1975,0
22480_left.jpeg, 0.1623,0
22480_right.jpeg, 0.1623,0
22490_left.jpeg, 0.2309,0
22490_right.jpeg, 0.2309,0
22492_left.jpeg, 0.9789,1
22492_right.jpeg, 0.9789,1
22511_left.jpeg, 0.1305,0
22511_right.jpeg, 0.1305,0
22515_left.jpeg, 0.1519,0
22515_right.jpeg, 0.1519,0
2252_left.jpeg, 0.0789,0
2252_right.jpeg, 0.0789,0
22535_left.jpeg, 0.4998,0
22535_right.jpeg, 0.4998,0
22568_left.jpeg, 0.9586,1
22568_right.jpeg, 0.9586,1
2256_left.jpeg, 0.0938,0
2256_right.jpeg, 0.0938,0
22579_left.jpeg, 0.6684,0
22579_right.jpeg, 0.6684,0
22580_left.jpeg, 0.1381,0
22580_right.jpeg, 0.1381,0
22582_left.jpeg, 0.1521,0
22582_right.jpeg, 0.1521,0
22583_left.jpeg, 0.0853,0
22583_right.jpeg, 0.0853,0
22593_left.jpeg, 0.1494,0
22593_right.jpeg, 0.1494,0
22598_left.jpeg, 0.1938,0
22598_right.jpeg, 0.1938,0
225_left.jpeg, 0.0643,0
225_right.jpeg, 0.0643,0
22623_left.jpeg, 0.1168,0
22623_right.jpeg, 0.1168,0
22665_left.jpeg, 0.9793,1
22665_right.jpeg, 0.9793,1
22678_left.jpeg, 0.1551,0
22678_right.jpeg, 0.1551,0
22679_left.jpeg, 0.9818,1
22679_right.jpeg, 0.9818,1
22700_left.jpeg, 0.1040,1
22700_right.jpeg, 0.1040,1
22711_left.jpeg, 0.9112,0
22711_right.jpeg, 0.9112,1
22727_left.jpeg, 0.0765,0
22727_right.jpeg, 0.0765,0
22729_left.jpeg, 0.1235,0
22729_right.jpeg, 0.1235,0
2273_left.jpeg, 0.2206,0
2273_right.jpeg, 0.2206,1
22744_left.jpeg, 0.7546,0
22744_right.jpeg, 0.7546,0
22746_left.jpeg, 0.9895,1
22746_right.jpeg, 0.9895,1
22747_left.jpeg, 0.1633,0
22747_right.jpeg, 0.1633,0
2275_left.jpeg, 0.9920,1
2275_right.jpeg, 0.9920,1
22767_left.jpeg, 0.4807,0
22767_right.jpeg, 0.4807,0
22775_left.jpeg, 0.1961,0
22775_right.jpeg, 0.1961,0
22778_left.jpeg, 0.9925,1
22778_right.jpeg, 0.9925,1
22783_left.jpeg, 0.1782,0
22783_right.jpeg, 0.1782,0
22811_left.jpeg, 0.1145,0
22811_right.jpeg, 0.1145,0
22819_left.jpeg, 0.3303,0
22819_right.jpeg, 0.3303,0
22821_left.jpeg, 0.1220,0
22821_right.jpeg, 0.1220,1
22833_left.jpeg, 0.2155,0
22833_right.jpeg, 0.2155,0
22836_left.jpeg, 0.1116,0
22836_right.jpeg, 0.1116,0
22842_left.jpeg, 0.1480,0
22842_right.jpeg, 0.1480,0
2284_left.jpeg, 0.1107,0
2284_right.jpeg, 0.1107,0
22852_left.jpeg, 0.6460,0
22852_right.jpeg, 0.6460,1
22855_left.jpeg, 0.1733,0
22855_right.jpeg, 0.1733,0
22857_left.jpeg, 0.1502,0
22857_right.jpeg, 0.1502,0
22873_left.jpeg, 0.1282,0
22873_right.jpeg, 0.1282,0
22874_left.jpeg, 0.2265,0
22874_right.jpeg, 0.2265,0
22900_left.jpeg, 0.1459,0
22900_right.jpeg, 0.1459,0
22946_left.jpeg, 0.0729,0
22946_right.jpeg, 0.0729,0
22948_left.jpeg, 0.0960,0
22948_right.jpeg, 0.0960,0
2294_left.jpeg, 0.6798,1
2294_right.jpeg, 0.6798,1
22954_left.jpeg, 0.9894,1
22954_right.jpeg, 0.9894,1
22959_left.jpeg, 0.1697,1
22959_right.jpeg, 0.1697,1
22979_left.jpeg, 0.0983,0
22979_right.jpeg, 0.0983,0
22984_left.jpeg, 0.0861,0
22984_right.jpeg, 0.0861,0
22991_left.jpeg, 0.8784,1
22991_right.jpeg, 0.8784,0
22992_left.jpeg, 0.1350,0
22992_right.jpeg, 0.1350,0
22999_left.jpeg, 0.1086,0
22999_right.jpeg, 0.1086,0
229_left.jpeg, 0.8503,0
229_right.jpeg, 0.8503,1
22_left.jpeg, 0.0772,0
22_right.jpeg, 0.0772,0
23002_left.jpeg, 0.1258,0
23002_right.jpeg, 0.1258,0
23004_left.jpeg, 0.1130,0
23004_right.jpeg, 0.1130,0
23005_left.jpeg, 0.1703,0
23005_right.jpeg, 0.1703,0
23008_left.jpeg, 0.2656,0
23008_right.jpeg, 0.2656,0
23029_left.jpeg, 0.9296,0
23029_right.jpeg, 0.9296,1
2302_left.jpeg, 0.2456,0
2302_right.jpeg, 0.2456,0
23039_left.jpeg, 0.1206,0
23039_right.jpeg, 0.1206,0
23048_left.jpeg, 0.0997,0
23048_right.jpeg, 0.0997,0
23058_left.jpeg, 0.5972,0
23058_right.jpeg, 0.5972,1
23076_left.jpeg, 0.1354,0
23076_right.jpeg, 0.1354,0
2307_left.jpeg, 0.3629,0
2307_right.jpeg, 0.3629,0
23095_left.jpeg, 0.9947,1
23095_right.jpeg, 0.9947,1
23110_left.jpeg, 0.9945,1
23110_right.jpeg, 0.9945,1
23141_left.jpeg, 0.1919,0
23141_right.jpeg, 0.1919,0
23146_left.jpeg, 0.1848,1
23146_right.jpeg, 0.1848,0
23156_left.jpeg, 0.1110,0
23156_right.jpeg, 0.1110,0
23188_left.jpeg, 0.1443,0
23188_right.jpeg, 0.1443,0
23211_left.jpeg, 0.1301,0
23211_right.jpeg, 0.1301,0
23213_left.jpeg, 0.1663,0
23213_right.jpeg, 0.1663,0
2322_left.jpeg, 0.1569,0
2322_right.jpeg, 0.1569,0
23231_left.jpeg, 0.2859,0
23231_right.jpeg, 0.2859,0
2323_left.jpeg, 0.3251,0
2323_right.jpeg, 0.3251,0
23250_left.jpeg, 0.0947,0
23250_right.jpeg, 0.0947,0
23256_left.jpeg, 0.1368,0
23256_right.jpeg, 0.1368,0
23260_left.jpeg, 0.1372,0
23260_right.jpeg, 0.1372,0
23284_left.jpeg, 0.9498,1
23284_right.jpeg, 0.9498,1
23287_left.jpeg, 0.1964,0
23287_right.jpeg, 0.1964,0
23289_left.jpeg, 0.9777,0
23289_right.jpeg, 0.9777,0
23290_left.jpeg, 0.1871,0
23290_right.jpeg, 0.1871,0
23298_left.jpeg, 0.9835,0
23298_right.jpeg, 0.9835,0
23306_left.jpeg, 0.6780,0
23306_right.jpeg, 0.6780,1
23318_left.jpeg, 0.9916,1
23318_right.jpeg, 0.9916,1
23327_left.jpeg, 0.1774,0
23327_right.jpeg, 0.1774,0
23385_left.jpeg, 0.1749,0
23385_right.jpeg, 0.1749,0
23395_left.jpeg, 0.9671,1
23395_right.jpeg, 0.9671,1
23405_left.jpeg, 0.0844,1
23405_right.jpeg, 0.0844,0
23410_left.jpeg, 0.1710,0
23410_right.jpeg, 0.1710,0
23418_left.jpeg, 0.1323,0
23418_right.jpeg, 0.1323,0
2341_left.jpeg, 0.5484,0
2341_right.jpeg, 0.5484,0
23420_left.jpeg, 0.1060,0
23420_right.jpeg, 0.1060,0
23426_left.jpeg, 0.9900,1
23426_right.jpeg, 0.9900,1
23432_left.jpeg, 0.1615,0
23432_right.jpeg, 0.1615,0
23462_left.jpeg, 0.9792,1
23462_right.jpeg, 0.9792,1
23508_left.jpeg, 0.1590,0
23508_right.jpeg, 0.1590,0
23523_left.jpeg, 0.7524,0
23523_right.jpeg, 0.7524,1
23535_left.jpeg, 0.1290,0
23535_right.jpeg, 0.1290,0
23548_left.jpeg, 0.6265,1
23548_right.jpeg, 0.6265,0
2354_left.jpeg, 0.1892,0
2354_right.jpeg, 0.1892,0
23557_left.jpeg, 0.2977,1
23557_right.jpeg, 0.2977,1
2355_left.jpeg, 0.1971,0
2355_right.jpeg, 0.1971,0
23560_left.jpeg, 0.0689,0
23560_right.jpeg, 0.0689,0
23566_left.jpeg, 0.9938,1
23566_right.jpeg, 0.9938,1
2357_left.jpeg, 0.5204,1
2357_right.jpeg, 0.5204,1
23587_left.jpeg, 0.1732,0
23587_right.jpeg, 0.1732,0
2358_left.jpeg, 0.2052,0
2358_right.jpeg, 0.2052,0
23596_left.jpeg, 0.1358,0
23596_right.jpeg, 0.1358,0
23597_left.jpeg, 0.1480,0
23597_right.jpeg, 0.1480,0
23598_left.jpeg, 0.1293,0
23598_right.jpeg, 0.1293,0
23605_left.jpeg, 0.9946,1
23605_right.jpeg, 0.9946,1
23627_left.jpeg, 0.9945,1
23627_right.jpeg, 0.9945,1
2362_left.jpeg, 0.1385,0
2362_right.jpeg, 0.1385,0
23637_left.jpeg, 0.3779,0
23637_right.jpeg, 0.3779,0
23647_left.jpeg, 0.1451,0
23647_right.jpeg, 0.1451,0
23657_left.jpeg, 0.1176,0
23657_right.jpeg, 0.1176,0
23697_left.jpeg, 0.3835,0
23697_right.jpeg, 0.3835,0
23720_left.jpeg, 0.1644,0
23720_right.jpeg, 0.1644,0
23722_left.jpeg, 0.1085,0
23722_right.jpeg, 0.1085,0
23725_left.jpeg, 0.1906,0
23725_right.jpeg, 0.1906,0
23731_left.jpeg, 0.6379,1
23731_right.jpeg, 0.6379,1
23745_left.jpeg, 0.9906,1
23745_right.jpeg, 0.9906,1
23756_left.jpeg, 0.2529,0
23756_right.jpeg, 0.2529,0
23761_left.jpeg, 0.7119,1
23761_right.jpeg, 0.7119,1
23776_left.jpeg, 0.1096,0
23776_right.jpeg, 0.1096,0
23788_left.jpeg, 0.1428,0
23788_right.jpeg, 0.1428,0
2379_left.jpeg, 0.1290,0
2379_right.jpeg, 0.1290,0
23805_left.jpeg, 0.1093,0
23805_right.jpeg, 0.1093,0
23809_left.jpeg, 0.1691,0
23809_right.jpeg, 0.1691,0
23810_left.jpeg, 0.1638,0
23810_right.jpeg, 0.1638,0
23817_left.jpeg, 0.8117,1
23817_right.jpeg, 0.8117,1
23821_left.jpeg, 0.8624,1
23821_right.jpeg, 0.8624,1
2384_left.jpeg, 0.1441,0
2384_right.jpeg, 0.1441,0
23853_left.jpeg, 0.1197,0
23853_right.jpeg, 0.1197,0
23875_left.jpeg, 0.1750,0
23875_right.jpeg, 0.1750,0
23887_left.jpeg, 0.1487,0
23887_right.jpeg, 0.1487,0
2389_left.jpeg, 0.1482,0
2389_right.jpeg, 0.1482,0
23919_left.jpeg, 0.1062,0
23919_right.jpeg, 0.1062,0
23931_left.jpeg, 0.1170,0
23931_right.jpeg, 0.1170,0
23942_left.jpeg, 0.1295,0
23942_right.jpeg, 0.1295,0
23945_left.jpeg, 0.1239,0
23945_right.jpeg, 0.1239,0
23961_left.jpeg, 0.9578,1
23961_right.jpeg, 0.9578,1
23965_left.jpeg, 0.5709,0
23965_right.jpeg, 0.5709,0
23975_left.jpeg, 0.1145,0
23975_right.jpeg, 0.1145,0
23982_left.jpeg, 0.1792,0
23982_right.jpeg, 0.1792,0
23991_left.jpeg, 0.2313,0
23991_right.jpeg, 0.2313,0
23999_left.jpeg, 0.1083,0
23999_right.jpeg, 0.1083,0
24019_left.jpeg, 0.9871,1
24019_right.jpeg, 0.9871,1
24022_left.jpeg, 0.0991,0
24022_right.jpeg, 0.0991,0
24025_left.jpeg, 0.1644,0
24025_right.jpeg, 0.1644,0
24033_left.jpeg, 0.2790,0
24033_right.jpeg, 0.2790,1
24034_left.jpeg, 0.1507,0
24034_right.jpeg, 0.1507,0
2404_left.jpeg, 0.3188,0
2404_right.jpeg, 0.3188,0
24075_left.jpeg, 0.9943,1
24075_right.jpeg, 0.9943,1
2407_left.jpeg, 0.9915,1
2407_right.jpeg, 0.9915,1
24087_left.jpeg, 0.1553,0
24087_right.jpeg, 0.1553,0
